time_ps,P_autocorr_avg,alpha_autocorr_avg
7.581600000000000250e+01,2.180839919882195457e-02,-3.748880432405910998e-03
7.581799999999999784e+01,2.127075935645341212e-02,-4.466553367433248058e-04
7.581999999999999318e+01,2.050612930025684857e-02,2.984832824617316468e-03
7.582200000000000273e+01,1.965410182278624907e-02,6.202159121924150954e-03
7.582399999999999807e+01,1.881064131109183926e-02,8.792659806024869656e-03
7.582599999999999341e+01,1.801277933286523497e-02,1.029131202631062246e-02
7.582800000000000296e+01,1.723310507160341967e-02,1.025200419566414840e-02
7.582999999999999829e+01,1.638502883479595398e-02,8.364434007105420871e-03
7.583199999999999363e+01,1.533799106093551232e-02,4.575461154094569854e-03
7.583400000000000318e+01,1.394038895041750138e-02,-8.407762515288340040e-04
7.583599999999999852e+01,1.204659641931393223e-02,-7.304651133978528471e-03
7.583799999999999386e+01,9.544139621820636743e-03,-1.404591105344427972e-02
7.584000000000000341e+01,6.376894606104644043e-03,-2.026964675170837837e-02
7.584199999999999875e+01,2.560907358388827149e-03,-2.530937038453445753e-02
7.584399999999999409e+01,-1.809624032728393474e-03,-2.871514722516232271e-02
7.584600000000000364e+01,-6.567253544800430790e-03,-3.026264118724637797e-02
7.584799999999999898e+01,-1.148661329241036991e-02,-2.990960391408767002e-02
7.584999999999999432e+01,-1.630814825370956525e-02,-2.774578926741184254e-02
7.585200000000000387e+01,-2.076691174832392961e-02,-2.397094199149150603e-02
7.585399999999999920e+01,-2.462240090055688516e-02,-1.890355074819196485e-02
7.585599999999999454e+01,-2.768520596168684220e-02,-1.299274845301360420e-02
7.585800000000000409e+01,-2.983660993338020304e-02,-6.797348842623924560e-03
7.585999999999999943e+01,-3.103845007871162964e-02,-9.140024931684999831e-04
7.586199999999999477e+01,-3.133191497645801404e-02,4.131724232756000051e-03
7.586400000000000432e+01,-3.082560064371532918e-02,7.991999735994285980e-03
7.586599999999999966e+01,-2.967473731886382735e-02,1.055760637617310718e-02
7.586799999999999500e+01,-2.805482697118539745e-02,1.194837110441516852e-02
7.587000000000000455e+01,-2.613369685727203254e-02,1.243910089923109391e-02
7.587199999999999989e+01,-2.404625879829367166e-02,1.235340575878988989e-02
7.587399999999999523e+01,-2.187575283552782579e-02,1.196746416531914263e-02
7.587600000000000477e+01,-1.964419407091160322e-02,1.145550653072053421e-02
7.587800000000000011e+01,-1.731338277639955445e-02,1.088477937575702686e-02
7.587999999999999545e+01,-1.479620319053925881e-02,1.024316141607643088e-02
7.588200000000000500e+01,-1.197649114701389989e-02,9.471089789043218160e-03
7.588400000000000034e+01,-8.734563900494873856e-03,8.477513545264554751e-03
7.588599999999999568e+01,-4.974637353620182251e-03,7.139883375903750481e-03
7.588800000000000523e+01,-6.500911014427892751e-04,5.306733376784835213e-03
7.589000000000000057e+01,4.217182745733584134e-03,2.823772172976739703e-03
7.589199999999999591e+01,9.526479436741223938e-03,-4.106718935876959025e-04
7.589400000000000546e+01,1.509893339623530339e-02,-4.377137246731867271e-03
7.589600000000000080e+01,2.068962190739983067e-02,-8.883537492061992225e-03
7.589799999999999613e+01,2.600993587957926845e-02,-1.355768451220683117e-02
7.590000000000000568e+01,3.075756946134178965e-02,-1.789311299767007424e-02
7.590200000000000102e+01,3.465009644377049780e-02,-2.133620113884792530e-02
7.590399999999999636e+01,3.745751853189025621e-02,-2.338829804566423115e-02
7.590600000000000591e+01,3.902915603238525655e-02,-2.369441780953021950e-02
7.590800000000000125e+01,3.931094652215565838e-02,-2.209803753948759789e-02
7.590999999999999659e+01,3.835053451629993199e-02,-1.865493423419042548e-02
7.591200000000000614e+01,3.628933404700637050e-02,-1.361213246654733623e-02
7.591400000000000148e+01,3.334256378657227127e-02,-7.365751262833390711e-03
7.591599999999999682e+01,2.977003432896029728e-02,-4.123983810671732228e-04
7.591800000000000637e+01,2.584183829136689481e-02,6.696868849247118727e-03
7.592000000000000171e+01,2.180375102448690525e-02,1.339860249363040816e-02
7.592199999999999704e+01,1.784731562626589232e-02,1.915938463175276621e-02
7.592400000000000659e+01,1.408891622050451563e-02,2.352342809502889695e-02
7.592600000000000193e+01,1.056079207202761765e-02,2.616472902294039726e-02
7.592799999999999727e+01,7.215177611665899923e-03,2.693419220104566886e-02
7.593000000000000682e+01,3.940999709338225028e-03,2.588606665490245096e-02
7.593200000000000216e+01,5.904610978713965581e-04,2.326986272802134340e-02
7.593399999999999750e+01,-2.988359412027327081e-03,1.948472656089835636e-02
7.593600000000000705e+01,-6.917804412355601541e-03,1.500715182262618748e-02
7.593800000000000239e+01,-1.126086628082101707e-02,1.031220287308987245e-02
7.593999999999999773e+01,-1.599977409448468182e-02,5.808087827967143603e-03
7.594199999999999307e+01,-2.102624025929790766e-02,1.795576778265839694e-03
7.594400000000000261e+01,-2.614503647912447618e-02,-1.546435967958317533e-03
7.594599999999999795e+01,-3.109065196667952502e-02,-4.154271133415851462e-03
7.594799999999999329e+01,-3.555489007323135719e-02,-6.057978246683007675e-03
7.595000000000000284e+01,-3.922184628841059173e-02,-7.350424782845386106e-03
7.595199999999999818e+01,-4.180554005653319000e-02,-8.152171898733878708e-03
7.595399999999999352e+01,-4.308523575869828426e-02,-8.579272171970882613e-03
7.595600000000000307e+01,-4.293342405169901788e-02,-8.721582557348299750e-03
7.595799999999999841e+01,-4.133250796031286145e-02,-8.635798406716120937e-03
7.595999999999999375e+01,-3.837764838049926436e-02,-8.350363705236856296e-03
7.596200000000000330e+01,-3.426528369210555397e-02,-7.873413284084760169e-03
7.596399999999999864e+01,-2.926888950789515234e-02,-7.195327843691846914e-03
7.596599999999999397e+01,-2.370545716934845115e-02,-6.285034138348747496e-03
7.596800000000000352e+01,-1.789753232435564376e-02,-5.088997939990586722e-03
7.596999999999999886e+01,-1.213630416085061808e-02,-3.545579265826380531e-03
7.597199999999999420e+01,-6.650977113925989059e-03,-1.620623044913417458e-03
7.597400000000000375e+01,-1.588534086092875186e-03,6.442140185920210930e-04
7.597599999999999909e+01,2.993591884721247091e-03,3.092353095904254532e-03
7.597799999999999443e+01,7.121323620839666718e-03,5.447478592857182139e-03
7.598000000000000398e+01,1.088559316950479285e-02,7.356371410823689741e-03
7.598199999999999932e+01,1.441473169839568684e-02,8.470156205165791860e-03
7.598399999999999466e+01,1.784190270390809477e-02,8.533609430360057646e-03
7.598600000000000421e+01,2.127245775909648515e-02,7.445505523314284967e-03
7.598799999999999955e+01,2.475607687635277346e-02,5.267042237549849140e-03
7.598999999999999488e+01,2.826790935276760064e-02,2.182403840160278448e-03
7.599200000000000443e+01,3.170168469371065917e-02,-1.560709925412106071e-03
7.599399999999999977e+01,3.487618231392038137e-02,-5.696831238101831077e-03
7.599599999999999511e+01,3.755466473367934793e-02,-9.954924879923087930e-03
7.599800000000000466e+01,3.947472650268153693e-02,-1.404212899834640475e-02
7.600000000000000000e+01,4.038440618152122630e-02,-1.762378284974183695e-02
7.600199999999999534e+01,4.007945107124653850e-02,-2.032846425364742346e-02
7.600400000000000489e+01,3.843606139430635893e-02,-2.179358444391870861e-02
7.600600000000000023e+01,3.543436537868994290e-02,-2.174397011877360342e-02
7.600799999999999557e+01,3.116884111618482486e-02,-2.007445199276422509e-02
7.601000000000000512e+01,2.584388920612885540e-02,-1.689838541034365330e-02
7.601200000000000045e+01,1.975476823916658131e-02,-1.253353249303190524e-02
7.601399999999999579e+01,1.325624145166906520e-02,-7.423235675015365902e-03
7.601600000000000534e+01,6.723095542121366140e-03,-2.022207057821085417e-03
7.601800000000000068e+01,5.079176396474010006e-04,3.303946945179967593e-03
7.601999999999999602e+01,-5.098011601536269963e-03,8.321995275354512195e-03
7.602200000000000557e+01,-9.895363467561398355e-03,1.290355643760294699e-02
7.602400000000000091e+01,-1.379458673094899161e-02,1.695184410922224993e-02
7.602599999999999625e+01,-1.681855134300928520e-02,2.033214401985714362e-02
7.602800000000000580e+01,-1.908959891399465356e-02,2.285056574737258719e-02
7.603000000000000114e+01,-2.080287744307505321e-02,2.429486906952356071e-02
7.603199999999999648e+01,-2.218977289716737855e-02,2.451360899185126008e-02
7.603400000000000603e+01,-2.347666094417189334e-02,2.348827326121322862e-02
7.603600000000000136e+01,-2.484489749034203901e-02,2.135861305913796734e-02
7.603799999999999670e+01,-2.639787630095153867e-02,1.838816449304867331e-02
7.604000000000000625e+01,-2.814000799889937454e-02,1.488796459686232698e-02
7.604200000000000159e+01,-2.997090228909154996e-02,1.113503710516068092e-02
7.604399999999999693e+01,-3.169579786220110690e-02,7.321006236433076804e-03
7.604600000000000648e+01,-3.305096439945710840e-02,3.548762618683923981e-03
7.604800000000000182e+01,-3.374068491644027779e-02,-1.279051020720415905e-04
7.604999999999999716e+01,-3.348062376529116480e-02,-3.644972461355886015e-03
7.605200000000000671e+01,-3.204154975876005729e-02,-6.879187049707862107e-03
7.605400000000000205e+01,-2.928717541709041985e-02,-9.633825377910593818e-03
7.605599999999999739e+01,-2.520068071713061145e-02,-1.166798155860126508e-02
7.605800000000000693e+01,-1.989603373450805901e-02,-1.275861882654636716e-02
7.606000000000000227e+01,-1.361225634819763185e-02,-1.276883431246748392e-02
7.606199999999999761e+01,-6.691223595191045370e-03,-1.169163868152681314e-02
7.606399999999999295e+01,4.582657139938993950e-04,-9.649873837395532908e-03
7.606600000000000250e+01,7.405376858496048528e-03,-6.854512423978131354e-03
7.606799999999999784e+01,1.374520425761471473e-02,-3.544118570598726002e-03
7.606999999999999318e+01,1.914335300020631597e-02,6.469577681628724286e-05
7.607200000000000273e+01,2.337118509895682802e-02,3.795819918522824396e-03
7.607399999999999807e+01,2.632685815180388703e-02,7.501036440844337586e-03
7.607599999999999341e+01,2.803933325013713979e-02,1.103333110272932543e-02
7.607800000000000296e+01,2.865480453005742403e-02,1.422902584406898763e-02
7.607999999999999829e+01,2.840764186356108459e-02,1.691275608225055807e-02
7.608199999999999363e+01,2.758013966797486297e-02,1.892317071702964010e-02
7.608400000000000318e+01,2.645712374922627036e-02,2.014419592402461739e-02
7.608599999999999852e+01,2.528209092232625022e-02,2.052419063983071390e-02
7.608799999999999386e+01,2.422139560015235116e-02,2.007380748041056109e-02
7.609000000000000341e+01,2.334160982012516497e-02,1.884665114413001594e-02
7.609199999999999875e+01,2.260332533592764037e-02,1.691586369682549634e-02
7.609399999999999409e+01,2.187213051826813678e-02,1.436032214002248494e-02
7.609600000000000364e+01,2.094501574464216823e-02,1.126615492373903363e-02
7.609799999999999898e+01,1.958808154538652785e-02,7.739817755260948798e-03
7.609999999999999432e+01,1.757999743300221740e-02,3.923682292205805944e-03
7.610200000000000387e+01,1.475470185061383832e-02,6.190201173234767419e-06
7.610399999999999920e+01,1.103700283915473590e-02,-3.777559734228328955e-03
7.610599999999999454e+01,6.465672215186950289e-03,-7.157379596854953653e-03
7.610800000000000409e+01,1.200254948588071798e-03,-9.854320945185235381e-03
7.610999999999999943e+01,-4.489845425273635005e-03,-1.162229263365970391e-02
7.611199999999999477e+01,-1.025300022551571197e-02,-1.229776637103226905e-02
7.611400000000000432e+01,-1.569604036976679842e-02,-1.184070370590340794e-02
7.611599999999999966e+01,-2.043250805422077571e-02,-1.034647579561770447e-02
7.611799999999999500e+01,-2.413154129482816129e-02,-8.018731141842311630e-03
7.612000000000000455e+01,-2.656035450965131550e-02,-5.113742814944183430e-03
7.612199999999999989e+01,-2.761404012723008700e-02,-1.884731999982121580e-03
7.612399999999999523e+01,-2.732830951902936317e-02,1.443713537787988084e-03
7.612600000000000477e+01,-2.587313155353182514e-02,4.660474692230954369e-03
7.612800000000000011e+01,-2.352810814783297053e-02,7.530189940148236671e-03
7.612999999999999545e+01,-2.064302302413141901e-02,9.770254378467490772e-03
7.613200000000000500e+01,-1.758906907836425490e-02,1.107442532506831140e-02
7.613400000000000034e+01,-1.470763512081428928e-02,1.118625290925076045e-02
7.613599999999999568e+01,-1.226382543688716437e-02,9.990936914891774059e-03
7.613800000000000523e+01,-1.041140862492190462e-02,7.576716631917117424e-03
7.614000000000000057e+01,-9.174302961496941591e-03,4.228297496492064260e-03
7.614199999999999591e+01,-8.447408677478418851e-03,3.499525469380149515e-04
7.614400000000000546e+01,-8.016894279729552125e-03,-3.646907858193486340e-03
7.614600000000000080e+01,-7.597076955100571898e-03,-7.439956130796049512e-03
7.614799999999999613e+01,-6.878555268022429510e-03,-1.083613049290543286e-02
7.615000000000000568e+01,-5.580528797533495372e-03,-1.374888507347239025e-02
7.615200000000000102e+01,-3.499600933935064547e-03,-1.613955782679630732e-02
7.615399999999999636e+01,-5.477065321946431899e-04,-1.796588640658013797e-02
7.615600000000000591e+01,3.226374798823085106e-03,-1.917091281480143294e-02
7.615800000000000125e+01,7.635304514959782157e-03,-1.971651315020549189e-02
7.615999999999999659e+01,1.237159679093406336e-02,-1.963454445581511512e-02
7.616200000000000614e+01,1.704371503533960719e-02,-1.905386136488431900e-02
7.616400000000000148e+01,2.122489087473237307e-02,-1.817237855460272777e-02
7.616599999999999682e+01,2.450802768203979784e-02,-1.717605580268910179e-02
7.616800000000000637e+01,2.655906449398008282e-02,-1.614268849507613166e-02
7.617000000000000171e+01,2.716143300714325692e-02,-1.498568577611228934e-02
7.617199999999999704e+01,2.624535421235460464e-02,-1.347811304341658446e-02
7.617400000000000659e+01,2.389788022355921263e-02,-1.135576645200857618e-02
7.617600000000000193e+01,2.035211446461814705e-02,-8.452906188419763781e-03
7.617799999999999727e+01,1.595720821355435873e-02,-4.803376681246478326e-03
7.618000000000000682e+01,1.113312752100868892e-02,-6.567122508598941064e-04
7.618200000000000216e+01,6.316548753730394893e-03,3.595758827200427193e-03
7.618399999999999750e+01,1.905455191926079105e-03,7.542267836777838061e-03
7.618600000000000705e+01,-1.789820459915358528e-03,1.085467003318016897e-02
7.618800000000000239e+01,-4.582156333320291930e-03,1.332530655989182418e-02
7.618999999999999773e+01,-6.424865633772156373e-03,1.482965814064737993e-02
7.619199999999999307e+01,-7.408394776292108290e-03,1.525362351243209763e-02
7.619400000000000261e+01,-7.737253627177493459e-03,1.444612395268144757e-02
7.619599999999999795e+01,-7.690919561820205863e-03,1.224267456745176466e-02
7.619799999999999329e+01,-7.574822821856828405e-03,8.560868558941378548e-03
7.620000000000000284e+01,-7.668810857361066553e-03,3.520583912751258562e-03
7.620199999999999818e+01,-8.180893963547776135e-03,-2.481258608099231201e-03
7.620399999999999352e+01,-9.213019429436968000e-03,-8.794231326021825432e-03
7.620600000000000307e+01,-1.074366848012917562e-02,-1.464152359635587097e-02
7.620799999999999841e+01,-1.262952577199331732e-02,-1.930430028512970797e-02
7.620999999999999375e+01,-1.462570007863718199e-02,-2.228948725229907765e-02
7.621200000000000330e+01,-1.642136469591459411e-02,-2.341680663130475334e-02
7.621399999999999864e+01,-1.768571644185918182e-02,-2.280025367597393951e-02
7.621599999999999397e+01,-1.811768478278690669e-02,-2.074719879223869273e-02
7.621800000000000352e+01,-1.749236425784988364e-02,-1.763165683930105476e-02
7.621999999999999886e+01,-1.569768613410962507e-02,-1.380152476707048950e-02
7.622199999999999420e+01,-1.275611716869437529e-02,-9.552574377056033406e-03
7.622400000000000375e+01,-8.828136203256561204e-03,-5.159725184630191766e-03
7.622599999999999909e+01,-4.196694782124913391e-03,-9.221571988278432419e-04
7.622799999999999443e+01,7.656511928047244481e-04,2.827459737828171005e-03
7.623000000000000398e+01,5.642603387699634925e-03,5.774308591602565245e-03
7.623199999999999932e+01,1.002673357800145174e-02,7.716604743685614998e-03
7.623399999999999466e+01,1.357133501605340721e-02,8.654549086044339284e-03
7.623600000000000421e+01,1.603416319514031768e-02,8.818110955283916738e-03
7.623799999999999955e+01,1.730663020160120094e-02,8.605429311385290325e-03
7.623999999999999488e+01,1.742434715540587195e-02,8.448118391834912727e-03
7.624200000000000443e+01,1.655739956561784812e-02,8.658020778586319327e-03
7.624399999999999977e+01,1.498191684824931938e-02,9.321083868629436581e-03
7.624599999999999511e+01,1.303710620556073306e-02,1.028261450474485944e-02
7.624800000000000466e+01,1.107386880197267810e-02,1.122497767520842619e-02
7.625000000000000000e+01,9.402407341242927791e-03,1.179651838576946908e-02
7.625199999999999534e+01,8.246257232425283773e-03,1.173097209265236938e-02
7.625400000000000489e+01,7.709282991380835524e-03,1.090897832432711698e-02
7.625600000000000023e+01,7.760509575168437688e-03,9.349240229838086044e-03
7.625799999999999557e+01,8.238999640280054992e-03,7.155006693408049942e-03
7.626000000000000512e+01,8.878464717627090538e-03,4.460757669953577947e-03
7.626200000000000045e+01,9.348262019164669395e-03,1.414921758293864306e-03
7.626399999999999579e+01,9.305148527348485257e-03,-1.794341018676437211e-03
7.626600000000000534e+01,8.448405893110289694e-03,-4.893928305294075257e-03
7.626800000000000068e+01,6.570227922988006002e-03,-7.500788901955665090e-03
7.626999999999999602e+01,3.593922164774240955e-03,-9.150865518634372642e-03
7.627200000000000557e+01,-4.059686757667559619e-04,-9.391690772949217933e-03
7.627400000000000091e+01,-5.204928577715140642e-03,-7.915464062072934126e-03
7.627599999999999625e+01,-1.045122823312569574e-02,-4.683228902413325706e-03
7.627800000000000580e+01,-1.570712554765767155e-02,1.522320491440738392e-05
7.628000000000000114e+01,-2.050271194374519643e-02,5.599434643603750511e-03
7.628199999999999648e+01,-2.439478698183239480e-02,1.132687691229163941e-02
7.628400000000000603e+01,-2.702256938794707353e-02,1.646348489842118165e-02
7.628600000000000136e+01,-2.815258258364299049e-02,2.043013832316853060e-02
7.628799999999999670e+01,-2.770675673207301237e-02,2.287496058215809230e-02
7.629000000000000625e+01,-2.577020543478868858e-02,2.366215281916183091e-02
7.629200000000000159e+01,-2.257780142196069012e-02,2.280968077432650801e-02
7.629399999999999693e+01,-1.848159746760299690e-02,2.042714822667919192e-02
7.629600000000000648e+01,-1.390353846022325708e-02,1.669293958419766979e-02
7.629800000000000182e+01,-9.279833828074854699e-03,1.187550689793722379e-02
7.629999999999999716e+01,-5.004470066123780508e-03,6.369833255061588262e-03
7.630200000000000671e+01,-1.379564199812967178e-03,7.058233482468114417e-04
7.630400000000000205e+01,1.420701242672845269e-03,-4.501946774801493523e-03
7.630599999999999739e+01,3.367466773535519008e-03,-8.662498152477590696e-03
7.630800000000000693e+01,4.573521909084195605e-03,-1.134151098588465079e-02
7.631000000000000227e+01,5.268947790100160164e-03,-1.236862388230092723e-02
7.631199999999999761e+01,5.759593569216282967e-03,-1.187359482966598989e-02
7.631399999999999295e+01,6.374489794176853297e-03,-1.023238192309111443e-02
7.631600000000000250e+01,7.409818371753070475e-03,-7.940543698926131808e-03
7.631799999999999784e+01,9.077934640720276491e-03,-5.462390432674222099e-03
7.631999999999999318e+01,1.146891343812275234e-02,-3.114657214551770290e-03
7.632200000000000273e+01,1.453047487310450171e-02,-1.025794864693421911e-03
7.632399999999999807e+01,1.806926482451476704e-02,8.263036635489791294e-04
7.632599999999999341e+01,2.177334414101567139e-02,2.534476502487610465e-03
7.632800000000000296e+01,2.525276293088882934e-02,4.193226771647676730e-03
7.632999999999999829e+01,2.809228884595519476e-02,5.876657262330244741e-03
7.633199999999999363e+01,2.990877950327967827e-02,7.661192011467182067e-03
7.633400000000000318e+01,3.040496716300449334e-02,9.656762477892136612e-03
7.633599999999999852e+01,2.941191933920106819e-02,1.200325639130464528e-02
7.633799999999999386e+01,2.691421231792206006e-02,1.481387968824171564e-02
7.634000000000000341e+01,2.305416315173683048e-02,1.808630614604778142e-02
7.634199999999999875e+01,1.811451044304039984e-02,2.163005599865491443e-02
7.634399999999999409e+01,1.248193235270269631e-02,2.505630559690524839e-02
7.634600000000000364e+01,6.596590336352329068e-03,2.784639228310695561e-02
7.634799999999999898e+01,8.949365305908565547e-04,2.947614217244464221e-02
7.634999999999999432e+01,-4.245996808909007630e-03,2.954695296444019223e-02
7.635200000000000387e+01,-8.554771321198023984e-03,2.787480790945988385e-02
7.635399999999999920e+01,-1.189569016168886238e-02,2.451150613142270840e-02
7.635599999999999454e+01,-1.427870727972803747e-02,1.970440746653361053e-02
7.635800000000000409e+01,-1.584785754190098928e-02,1.382481886003638326e-02
7.635999999999999943e+01,-1.685018761660544984e-02,7.300953826328822859e-03
7.636199999999999477e+01,-1.758986189836039826e-02,5.789868198790806180e-04
7.636400000000000432e+01,-1.837430466262620146e-02,-5.886717398585811570e-03
7.636599999999999966e+01,-1.946038615880132244e-02,-1.163337170416598246e-02
7.636799999999999500e+01,-2.100846041929907426e-02,-1.620638982772420675e-02
7.637000000000000455e+01,-2.305097837406725261e-02,-1.921008615928068708e-02
7.637199999999999989e+01,-2.548024711648332746e-02,-2.038692424201918318e-02
7.637399999999999523e+01,-2.805726212770403433e-02,-1.969620267281574008e-02
7.637600000000000477e+01,-3.044075052521034996e-02,-1.735336719998977623e-02
7.637800000000000011e+01,-3.223264171478929657e-02,-1.380297487613796510e-02
7.637999999999999545e+01,-3.303395705711517638e-02,-9.626336317367751097e-03
7.638200000000000500e+01,-3.250341199430911709e-02,-5.414669327586918955e-03
7.638400000000000034e+01,-3.041039577229995641e-02,-1.652864377631337424e-03
7.638599999999999568e+01,-2.667473413868115539e-02,1.348343606412582586e-03
7.638800000000000523e+01,-2.138709779690586843e-02,3.458922716393502371e-03
7.639000000000000057e+01,-1.480677138287119984e-02,4.689151888479627453e-03
7.639199999999999591e+01,-7.336503698630121063e-03,5.132338478456002426e-03
7.639400000000000546e+01,5.223210817777044698e-04,4.918847198718638396e-03
7.639600000000000080e+01,8.228171652871619016e-03,4.194925127874444062e-03
7.639799999999999613e+01,1.526340110645547574e-02,3.122094998533859501e-03
7.640000000000000568e+01,2.119494695334778189e-02,1.881439507078067411e-03
7.640200000000000102e+01,2.572339771033772815e-02,6.653979109119676806e-04
7.640399999999999636e+01,2.871376204408344554e-02,-3.517068355869893814e-04
7.640600000000000591e+01,3.020399029714688002e-02,-1.059288881969663344e-03
7.640800000000000125e+01,3.039036451598424796e-02,-1.453339367145623472e-03
7.640999999999999659e+01,2.959199200171794622e-02,-1.652079149040459969e-03
7.641200000000000614e+01,2.819961954150668540e-02,-1.866910163696906344e-03
7.641400000000000148e+01,2.661590659517435592e-02,-2.330209899772220459e-03
7.641599999999999682e+01,2.519547203215113940e-02,-3.203687985943105138e-03
7.641800000000000637e+01,2.419314678544139813e-02,-4.504573713536614774e-03
7.642000000000000171e+01,2.372750881057854311e-02,-6.082823441777762165e-03
7.642199999999999704e+01,2.376489409495340446e-02,-7.660830175670160259e-03
7.642400000000000659e+01,2.412619620490129638e-02,-8.918694436553485649e-03
7.642600000000000193e+01,2.451558416610529270e-02,-9.587443756259117142e-03
7.642799999999999727e+01,2.456714278920198516e-02,-9.511168807976814327e-03
7.643000000000000682e+01,2.390279499994688375e-02,-8.657042780213900640e-03
7.643200000000000216e+01,2.219304362732117675e-02,-7.079732005101166924e-03
7.643399999999999750e+01,1.921177546623591484e-02,-4.869071298012023034e-03
7.643600000000000705e+01,1.487700772343123097e-02,-2.116184226990759209e-03
7.643800000000000239e+01,9.271579161409197051e-03,1.079857092635978788e-03
7.643999999999999773e+01,2.640756735742009597e-03,4.568159776136527031e-03
7.644199999999999307e+01,-4.632949166882426202e-03,8.093585145988823823e-03
7.644400000000000261e+01,-1.207425423718075895e-02,1.127578750341160820e-02
7.644599999999999795e+01,-1.917253966668817922e-02,1.364991694775489865e-02
7.644799999999999329e+01,-2.544420236777978836e-02,1.477034762305021870e-02
7.645000000000000284e+01,-3.049119114367342120e-02,1.434361132429913879e-02
7.645199999999999818e+01,-3.404765289355932145e-02,1.233306193767192728e-02
7.645399999999999352e+01,-3.600833339355061224e-02,8.981758205238445439e-03
7.645600000000000307e+01,-3.643495338556093643e-02,4.734791234996963208e-03
7.645799999999999841e+01,-3.553978349151705463e-02,9.265565537989473575e-05
7.645999999999999375e+01,-3.364893643378778082e-02,-4.534755540763293208e-03
7.646200000000000330e+01,-3.115067869426360256e-02,-8.902998514039413974e-03
7.646399999999999864e+01,-2.843625683465091092e-02,-1.290616213301373945e-02
7.646599999999999397e+01,-2.584187975518965202e-02,-1.647624130606271595e-02
7.646800000000000352e+01,-2.360023577345051610e-02,-1.947926205536523042e-02
7.646999999999999886e+01,-2.180866280163101453e-02,-2.167886723932736792e-02
7.647199999999999420e+01,-2.041867136764849086e-02,-2.279577020365646314e-02
7.647400000000000375e+01,-1.924842660894226024e-02,-2.263208604268437604e-02
7.647599999999999909e+01,-1.801637889139617865e-02,-2.118866447658038568e-02
7.647799999999999443e+01,-1.639105557673927252e-02,-1.870499120542375160e-02
7.648000000000000398e+01,-1.404965361399764488e-02,-1.559331376444827305e-02
7.648199999999999932e+01,-1.073673624917953137e-02,-1.229683353749728113e-02
7.648399999999999466e+01,-6.314320156058338997e-03,-9.142565285854453022e-03
7.648600000000000421e+01,-7.958613579490211474e-04,-6.260676448058433846e-03
7.648799999999999955e+01,5.641086744513871577e-03,-3.604217415708037709e-03
7.648999999999999488e+01,1.266580531701557745e-02,-1.049121143121714214e-03
7.649200000000000443e+01,1.982777957298472241e-02,1.485685987020558645e-03
7.649399999999999977e+01,2.660826071681119190e-02,3.963376875402617808e-03
7.649599999999999511e+01,3.248312925801177808e-02,6.234454613449466089e-03
7.649800000000000466e+01,3.698853470293669149e-02,8.110177377056670273e-03
7.650000000000000000e+01,3.978028994158499393e-02,9.455371696180379579e-03
7.650199999999999534e+01,4.067861551453876012e-02,1.024450721137101956e-02
7.650400000000000489e+01,3.969169612270750935e-02,1.054962169905508153e-02
7.650600000000000023e+01,3.701437993536987880e-02,1.047069391017224627e-02
7.650799999999999557e+01,3.300180353604342809e-02,1.005404729606881528e-02
7.651000000000000512e+01,2.812152763866705360e-02,9.251810464998630815e-03
7.651200000000000045e+01,2.289080287884165746e-02,7.950660891102155625e-03
7.651399999999999579e+01,1.780796313110846393e-02,6.055464710885854508e-03
7.651600000000000534e+01,1.328777976982543733e-02,3.579405517512475494e-03
7.651800000000000068e+01,9.609925906575151819e-03,6.873952946334629596e-04
7.651999999999999602e+01,6.887743392785273047e-03,-2.332815438421927904e-03
7.652200000000000557e+01,5.061392897852047545e-03,-5.155501078438639098e-03
7.652400000000000091e+01,3.915933961660380581e-03,-7.510639935448027577e-03
7.652599999999999625e+01,3.121413015513585607e-03,-9.238221072308306497e-03
7.652800000000000580e+01,2.289011720077719324e-03,-1.028181360067222799e-02
7.653000000000000114e+01,1.035240939880234176e-03,-1.063650510894215140e-02
7.653199999999999648e+01,-9.548368899625769715e-04,-1.029004039327159614e-02
7.653400000000000603e+01,-3.874238725860989271e-03,-9.195298816431472094e-03
7.653600000000000136e+01,-7.758173023949758128e-03,-7.291027435876032588e-03
7.653799999999999670e+01,-1.247085848882166330e-02,-4.559591530936711254e-03
7.654000000000000625e+01,-1.771716973021588912e-02,-1.090077549435439696e-03
7.654200000000000159e+01,-2.307783340689499585e-02,2.888630847363113808e-03
7.654399999999999693e+01,-2.806332714743577095e-02,7.026918851182656529e-03
7.654600000000000648e+01,-3.217914525509626283e-02,1.092312808598503750e-02
7.654800000000000182e+01,-3.499301063207908152e-02,1.421527355817978240e-02
7.654999999999999716e+01,-3.619432100522486373e-02,1.665720534670297667e-02
7.655200000000000671e+01,-3.563715794857016950e-02,1.814841404226655644e-02
7.655400000000000205e+01,-3.336045521337942243e-02,1.871075819704638363e-02
7.655599999999999739e+01,-2.958256707678307354e-02,1.843222600021683644e-02
7.655800000000000693e+01,-2.467135522129931813e-02,1.741238750260603110e-02
7.656000000000000227e+01,-1.909437121435212867e-02,1.573834323944310609e-02
7.656199999999999761e+01,-1.335672069497390209e-02,1.349837851214659781e-02
7.656399999999999295e+01,-7.935509843454861822e-03,1.081715727288097909e-02
7.656600000000000250e+01,-3.220096835441377519e-03,7.884859834182062974e-03
7.656799999999999784e+01,5.337510817412426329e-04,4.958130951874722102e-03
