frame_index,formula,relaxed,force_converged,fmax_before,fmax_after,min_eig,hessian_asr,bec_asr,keep
204,Mn2Ni2O6,False,False,0.17721235752105713,0.17721235752105713,9.329530570312272e-08,8.58306884765625e-06,2.000000000190738e-05,False
205,Br12In4Mn4,False,False,0.20191672444343567,0.20191672444343567,-0.6484382152557373,1.9047409296035767e-05,0.015240000000002363,False
206,Cl12Mn4Tl4,False,False,0.12314873933792114,0.12314873933792114,-1.029493503779122e-07,1.6570091247558594e-05,1.3322676295501878e-15,False
207,Ge4Mn4N8,False,False,0.19912874698638916,0.19912874698638916,-1.2972261629329296e-06,3.0517578125e-05,4.0000000000040004e-05,False
208,Cl2Mn,False,True,0.02612859010696411,0.02612859010696411,-1.6725674178985628e-09,4.887580871582031e-06,0.0023600000000000287,True
209,Br2Mn,False,False,0.05158579349517822,0.05158579349517822,-4.384977785321098e-07,7.152557373046875e-07,0.0029799999999998716,False
210,Mn2O2,False,True,5.466677248477936e-05,5.466677248477936e-05,-5.41632573458628e-07,1.2516975402832031e-06,0.008340000000000458,True
211,O16Ti4V4,False,False,0.06227594241499901,0.06227594241499901,-0.7197951078414917,1.33514404296875e-05,0.00048000000000492093,False
212,Cl16Ti4,False,True,0.04929402843117714,0.04929402843117714,-0.19658663868904114,2.0802021026611328e-05,0.06114000000000097,False
213,O6Sn2Ti2,False,False,0.2909548878669739,0.2909548878669739,-6.853658760519465e-07,1.1570751667022705e-05,1.999999999990898e-05,False
214,Ni2O6Ti2,False,False,0.138192281126976,0.138192281126976,-3.665704184641072e-07,9.08970832824707e-06,0.0016300000000000203,False
215,Fe2O6Ti2,False,False,0.19549471139907837,0.19549471139907837,-1.7435414179090003e-07,2.753734588623047e-05,0.031640000000000335,False
216,Mn6O18Ti6,False,False,0.13190686702728271,0.13190686702728271,-5.756863288297609e-07,1.430511474609375e-05,0.02276999999999907,False
217,Fe2SiTi,False,True,0.0021507753990590572,0.0021507753990590572,-3.8988363826319983e-07,2.86102294921875e-06,0.002349999999999852,True
218,N8Ti4Zn4,False,False,0.09768092632293701,0.09768092632293701,-4.699714111211506e-07,1.3589859008789062e-05,2.000000000723645e-05,False
219,O4Ti2,False,False,0.057912394404411316,0.057912394404411316,-1.1126769550173776e-06,5.4836273193359375e-06,9.00000000000345e-05,False
220,S2Se2TaTl3,False,False,0.17720544338226318,0.17720544338226318,-0.4309208393096924,1.8984079360961914e-05,1.0000000000509601e-05,False
221,CrO4Ta,False,False,0.05076321214437485,0.05076321214437485,-8.673198976794083e-07,2.3365020751953125e-05,1.0000000000065512e-05,False
222,N12Ta4Zn8,False,False,0.17267021536827087,0.17267021536827087,-8.033510425775603e-07,2.574920654296875e-05,4.000000001180837e-05,False
223,Br8S9Ta4,False,False,0.32902267575263977,0.32902267575263977,-4.2278642808923905e-08,2.931058406829834e-05,3.000000000130676e-05,False
224,I4O2Ta2,False,False,0.24775463342666626,0.24775463342666626,-2.2894629125858046e-07,1.9073486328125e-05,2.0000000000575113e-05,False
225,Fe8Ga4Ta4,False,True,3.605615347623825e-06,3.605615347623825e-06,-1.1161167776663206e-06,4.76837158203125e-06,3.999999999848569e-05,True
226,N10Ta6,False,False,0.23414111137390137,0.23414111137390137,-1.0033226089944947e-06,2.47955322265625e-05,0.02255999999999969,False
227,O8Sc2V2,False,False,0.15014147758483887,0.15014147758483887,-1.4675728152724332e-06,2.3245811462402344e-05,2.0000000002129426e-05,False
228,Nb2O8Sc2,False,False,0.1272481083869934,0.1272481083869934,-7.651922260265565e-07,1.7970800399780273e-05,1.9999999999686935e-05,False
229,O8Sc2Ta2,False,False,0.12317153811454773,0.12317153811454773,-1.9956000869569834e-06,1.2636184692382812e-05,2.000000000235147e-05,False
230,AgS2Sc,False,False,0.2753371000289917,0.2753371000289917,-8.347902848981903e-07,6.877835403429344e-06,1.0000000000065512e-05,False
231,CuO2Sc,False,False,0.08592933416366577,0.08592933416366577,-5.220666707828059e-07,7.152557373046875e-06,0.0018299999999995542,False
232,O8Sc4Tl4,False,True,0.016116857528686523,0.016116857528686523,-0.8483843803405762,1.9073486328125e-05,4.0000000002038405e-05,False
233,C2Al2O2Sc2,False,False,0.43732473254203796,0.43732473254203796,-4.770270152221201e-07,1.0967254638671875e-05,2.0000000001019203e-05,False
234,NiSbSc,False,True,1.3951212167739868e-06,1.3951212167739868e-06,-1.272154236175993e-06,1.8151476979255676e-06,0.0042400000000001326,True
235,Sc8Se12,False,True,0.03648875653743744,0.03648875653743744,-1.956440165429285e-08,1.7583370208740234e-06,4.000000001180837e-05,True
236,Br10Te4Zr2,False,False,0.3331076502799988,0.3331076502799988,-0.6204896569252014,1.811981201171875e-05,2.0000000000630624e-05,False
237,F6NiZr,False,False,0.3656187951564789,0.3656187951564789,-0.12616406381130219,1.049041748046875e-05,2.000000000190738e-05,False
238,Pb2S8Tl4Zr2,False,False,0.17413678765296936,0.17413678765296936,-1.088188739117868e-07,1.4066696166992188e-05,2.0000000005460095e-05,False
239,Cl8Zr2,False,False,0.40959858894348145,0.40959858894348145,-1.6073899189450458e-07,1.481175422668457e-05,0.014259999999999717,False
240,S12Sn4Zr4,False,False,0.2402811199426651,0.2402811199426651,-0.07896848767995834,2.3543834686279297e-05,4.0000000001150227e-05,False
241,Mn6O18Zr6,False,False,0.2577069103717804,0.2577069103717804,-4.194772031951288e-07,2.568960189819336e-05,0.018809999999976235,False
242,N2SeZr2,False,False,0.43221089243888855,0.43221089243888855,6.341321636682551e-07,1.819135286496021e-05,1.0000000000509601e-05,False
243,C2B48Mg4,False,False,0.1626066267490387,0.1626066267490387,-2.732228949753335e-07,2.5272369384765625e-05,5.999999999772854e-05,False
244,Cr2Fe2Mg2O8,False,False,0.12067115306854248,0.12067115306854248,-4.393357357912464e-07,4.41819429397583e-06,3.0000000001084715e-05,False
245,As16Mg4,False,False,0.2626195549964905,0.2626195549964905,9.039108306296839e-08,2.2172927856445312e-05,0.00568000000000124,False
246,As2Be2Mg,False,False,0.1789865493774414,0.1789865493774414,-3.1293154734157724e-07,8.336151950061321e-06,4.440892098500626e-16,False
247,H6Mg2Ru,False,True,0.025595661252737045,0.025595661252737045,-0.02505437470972538,1.0877847671508789e-05,0.00042000000000053106,False
248,CMgN2,False,True,0.005016446113586426,0.005016446113586426,3.5332536185705976e-07,3.4332275390625e-05,0.0013700000000000934,True
249,Ge4Mg4N8,False,False,0.08636242896318436,0.08636242896318436,-2.020433598204363e-08,1.6450881958007812e-05,3.999999999998449e-05,False
250,Mg4N8Sn4,False,False,0.07503855228424072,0.07503855228424072,-2.3343238808593014e-07,2.765655517578125e-05,2.0000000000047757e-05,False
251,Mg4N8Zr4,False,False,0.2819414734840393,0.2819414734840393,-5.074738282928593e-07,2.9087066650390625e-05,2.000000000235147e-05,False
252,H14Mg6Re2,False,False,0.1333499252796173,0.1333499252796173,-0.26813605427742004,7.632101187482476e-06,1.9999999999242846e-05,False
253,Mg4O8Pt2,False,False,0.08709901571273804,0.08709901571273804,-1.6240358036156977e-06,5.4836273193359375e-06,3.0000000000141025e-05,False
254,Mg8Se16Si4,False,False,0.31441131234169006,0.31441131234169006,-1.3830837986006372e-07,2.0831008441746235e-05,7.999999999785956e-05,False
255,Mg4N6Nb2,False,False,0.2312493473291397,0.2312493473291397,-6.213515462150099e-07,2.4557113647460938e-05,3.9999999999595914e-05,False
256,Mg8N12Ta4,False,False,0.25243133306503296,0.25243133306503296,-2.353368131480238e-07,4.482269287109375e-05,5.9999999999615916e-05,False
257,MgTe,False,True,1.759035512804985e-07,1.759035512804985e-07,-2.3901463919173693e-07,7.152557373046875e-07,0.0008399999999999519,True
258,As2Mg3,False,False,0.148658886551857,0.148658886551857,-1.4446291629610641e-07,1.5361467376351357e-05,0.03186,False
259,F6HfV,False,False,0.06942731142044067,0.06942731142044067,-0.13282082974910736,4.76837158203125e-06,0.004290000000000571,False
260,Hf2Se6,False,False,0.4544965326786041,0.4544965326786041,6.06719794404853e-08,1.4543533325195312e-05,0.27681999999999973,False
261,Hf2N2Se,False,False,0.20255804061889648,0.20255804061889648,-1.1444270739957574e-06,1.2874603271484375e-05,9.999999999999972e-06,False
262,Ge8Lu8O28,False,False,0.15777234733104706,0.15777234733104706,-1.9682453000768874e-07,1.6689300537109375e-05,2.0000000011677344e-05,False
263,Be4Er4Ge2O14,False,False,0.14787134528160095,0.14787134528160095,-7.949377618388098e-07,2.002716064453125e-05,2.0000000007902585e-05,False
264,Ag4Er4Se8,False,False,0.07115438580513,0.07115438580513,-1.8181903271852207e-07,1.150369644165039e-05,1.9999999998354667e-05,False
265,Er12Ga4S24,False,False,0.12789152562618256,0.12789152562618256,-1.5547166754004138e-07,1.3589859008789062e-05,4.0000000030460114e-05,False
266,Al9Cl36Ho3,False,False,0.17701572179794312,0.17701572179794312,-0.015432072803378105,1.609325408935547e-05,3.0000000000002247e-05,False
267,Ag4Ho4Se8,False,False,0.14775893092155457,0.14775893092155457,-1.63878254966221e-07,1.0371208190917969e-05,2.000000000723645e-05,False
268,Ga2Ho6O12,False,False,0.20541563630104065,0.20541563630104065,-2.1349671897041844e-07,7.495284080505371e-06,2.0000000000131024e-05,False
269,Ag3Cl6Y,False,False,0.13682885468006134,0.13682885468006134,-0.0034394951071590185,2.1457672119140625e-06,0.0014400000000001079,False
270,C18N36Y12,False,False,0.25002893805503845,0.25002893805503845,-1.84770865274686e-08,3.0517578125e-05,0.00012000000001677336,False
271,N12W4Y4,False,False,0.2919307351112366,0.2919307351112366,-4.306312106905352e-08,2.765655517578125e-05,4.000000000514703e-05,False
272,O12Rh4Y4,False,False,0.25620612502098083,0.25620612502098083,-8.986230000118667e-07,1.7344951629638672e-05,3.9999999996709334e-05,False
273,In6O18Y6,False,False,0.3599977493286133,0.3599977493286133,-3.3908654017977824e-07,8.255243301391602e-06,3.0000000000090017e-05,False
274,S12Sc4Y4,False,False,0.0683106854557991,0.0683106854557991,-0.3857816159725189,1.424551010131836e-05,0.008840000000001957,False
275,Cl6Y2,False,False,0.09958541393280029,0.09958541393280029,-1.1413750655719923e-07,4.291534423828125e-06,0.0052000000000000934,False
276,Br6Y2,False,True,0.023986028507351875,0.023986028507351875,-1.4678531723433252e-09,3.337860107421875e-06,0.01856000000000102,True
277,Ag4Se8Y4,False,False,0.10027503222227097,0.10027503222227097,-1.257497785900341e-07,1.1324882507324219e-05,3.9999999995821156e-05,False
278,Cu4S8Y4,False,False,0.09026450663805008,0.09026450663805008,-3.955817646783544e-07,1.0013580322265625e-05,4.000000000559112e-05,False
279,As2O2Y2Zn2,False,False,0.3287816047668457,0.3287816047668457,-1.19325164860129e-07,1.239776611328125e-05,1.7763568394002505e-15,False
280,S2TlY,False,False,0.18356260657310486,0.18356260657310486,-1.2762352241679764e-07,9.80877666734159e-06,9.999999999621423e-06,False
281,HSeY,False,True,9.074879926629364e-06,9.074879926629364e-06,-4.3713413333534845e-07,6.0282181948423386e-06,0.00052,True
282,I10NiY6,False,False,0.3136310577392578,0.3136310577392578,-3.516134938763571e-08,1.728534698486328e-05,4.000000000006082e-05,False
283,Te12Y8,False,False,0.11810095608234406,0.11810095608234406,-7.527000178697563e-08,1.6540288925170898e-06,2.6645352591003757e-15,False
284,N4Se6Y8,False,False,0.379670649766922,0.379670649766922,-4.706059542058938e-07,1.33514404296875e-05,2.0000000005460095e-05,False
285,NY,False,True,5.684327334165573e-06,5.684327334165573e-06,-4.769593147102569e-07,8.540053386241198e-06,0.0,True
286,Dy2O38Ta14,False,False,0.42042383551597595,0.42042383551597595,-8.19424656128831e-07,1.9073486328125e-05,6.0000000080995264e-05,False
287,Dy6F2O24Se8,False,False,0.47714483737945557,0.47714483737945557,-0.09216921031475067,4.363059997558594e-05,5.9999999999060805e-05,False
288,N22Si12Sm6,False,False,0.24577659368515015,0.24577659368515015,-1.1041414609280764e-06,2.765655517578125e-05,2.000000000279556e-05,False
289,O14Sm4Zr4,False,False,0.6057965755462646,0.6057965755462646,-2.064952850341797,1.868605613708496e-05,1.9999999998354667e-05,False
290,O12Sm4Y4,False,False,0.08010897040367126,0.08010897040367126,-4.795860490958148e-07,1.093745231628418e-05,4.0000000001594316e-05,False
291,AlNO3Sm2,False,False,0.18717747926712036,0.18717747926712036,-1.2354078080534237e-06,1.7658385331742465e-05,1.000000000000002e-05,False
292,Ag2S16Sm10,False,False,0.12052808701992035,0.12052808701992035,-7.651277655895683e-08,2.08243727684021e-05,4.0000000008255654e-05,False
293,Ga4Nd4O12,False,False,0.23004214465618134,0.23004214465618134,-7.638543593202485e-07,1.239776611328125e-05,4.0000000001594316e-05,False
294,Nd8Pb4S16,False,True,0.04608113318681717,0.04608113318681717,-1.1576032221682908e-07,2.218782901763916e-05,4.000000000514703e-05,True
295,Be4Ge2O14Pr4,False,False,0.2123800367116928,0.2123800367116928,-5.285166366775229e-07,1.621246337890625e-05,4.000000000026205e-05,False
296,Cd4Pr8S16,False,False,0.18808376789093018,0.18808376789093018,-0.4547717273235321,2.422928810119629e-05,8.00000000129586e-05,False
297,Cu2Pr10Se16,False,False,0.0959562137722969,0.0959562137722969,-2.3309779167175293,9.629875421524048e-06,4.00000000064793e-05,False
298,Ce5O16Zr3,False,False,0.21095342934131622,0.21095342934131622,-0.2186668962240219,1.621246337890625e-05,2.000000000003041e-05,False
299,CeO2,False,True,9.676514309830964e-06,9.676514309830964e-06,-1.272436861654569e-06,1.8607606762088835e-05,0.008080000000000531,True
300,Ge8O28Tb8,False,False,0.12702834606170654,0.12702834606170654,-5.038988319938653e-07,2.384185791015625e-05,4.0000000002926583e-05,False
301,Pb4S16Tb8,False,False,0.12992644309997559,0.12992644309997559,-1.2787330661012675e-07,4.792120307683945e-05,3.999999999848569e-05,False
302,Be4Ge2La4O14,False,False,0.17940843105316162,0.17940843105316162,-1.4011961013693508e-07,3.0517578125e-05,3.999999999826365e-05,False
303,La4O14Pt4,False,False,0.31810635328292847,0.31810635328292847,3.752227542008768e-07,3.4689903259277344e-05,2.000000000323965e-05,False
304,La4O14Zr4,False,False,0.12266883254051208,0.12266883254051208,-0.628557562828064,1.1472031474113464e-05,1.9999999994801954e-05,False
305,C2F2La2N4,False,False,0.24552860856056213,0.24552860856056213,6.09426365372201e-07,1.7464160919189453e-05,2.000000000035307e-05,False
306,La4O12Sc4,False,False,0.05244402959942818,0.05244402959942818,-5.333577064448036e-07,2.0742416381835938e-05,3.999999999937387e-05,False
307,La4Mo2O12,False,False,0.6586775183677673,0.6586775183677673,-0.10434691607952118,2.4557113647460938e-05,0.013900000000003132,False
308,Cl6La2,False,False,0.0898410901427269,0.0898410901427269,-4.5242817492407994e-08,2.1457672119140625e-06,0.005640000000000089,False
309,H2Br4La2,False,False,0.08659917116165161,0.08659917116165161,-0.0012478275457397103,1.5735626220703125e-05,0.006810000000000427,False
310,Cu4La4S4Te4,False,False,0.12333812564611435,0.12333812564611435,1.2034981899944341e-08,1.5974044799804688e-05,4.000000000559112e-05,False
311,La2O2P2Zn2,False,True,0.025233685970306396,0.025233685970306396,-8.274148513010005e-07,6.67572021484375e-06,1.000000000139778e-05,True
312,As4La4S4,False,False,0.360054075717926,0.360054075717926,-2.081028753764258e-07,1.9084662199020386e-05,4.0000000000040004e-05,False
313,La5Se8Tl,False,False,0.12755684554576874,0.12755684554576874,-8.832648035195234e-08,8.940696716308594e-06,2.0000000000072043e-05,False
314,Ca2Mo4O8,False,True,0.04872612655162811,0.04872612655162811,-5.596647270067479e-07,2.516619861125946e-05,3.0000000000154035e-05,True
315,H16Ca4Mg4Ni4,False,False,0.06362121552228928,0.06362121552228928,7.669619606076594e-08,1.1533498764038086e-05,1.9999999999686935e-05,False
316,Ca2Gd4S8,False,False,0.1074482873082161,0.1074482873082161,-1.9650271099180827e-07,9.372830390930176e-06,2.0000000001019203e-05,False
317,CaI4Pb,False,True,0.04823260009288788,0.04823260009288788,-3.870541576134201e-08,2.0191073417663574e-06,0.009089999999999931,True
318,Ca3Ir6P6,False,False,0.6162765026092529,0.6162765026092529,-0.5170698761940002,3.647804260253906e-05,0.0176100000000039,False
319,Ca2In4N4,False,False,0.15332841873168945,0.15332841873168945,-1.931580158043289e-07,2.6812313080881722e-05,2.0000000000000486e-05,False
320,H6Ca2Os,False,True,0.01293494738638401,0.01293494738638401,-4.4047163783034193e-07,4.192610504105687e-06,1.3322676295501878e-15,True
321,Ca4O8Pb2,False,False,0.08881106972694397,0.08881106972694397,-3.8348355246853316e-07,2.4557113647460938e-05,1.9999999999242846e-05,False
322,Ca2Cl4,False,True,0.042722802609205246,0.042722802609205246,-0.01840200647711754,5.125999450683594e-06,0.0032599999999995966,False
323,Ca2CoO3,False,False,0.40255284309387207,0.40255284309387207,-1.8129185438156128,2.86102294921875e-06,9.999999999177334e-06,False
324,Ca16N24Nb8,False,False,0.22617125511169434,0.22617125511169434,-1.1695624589920044,4.38690185546875e-05,8.000000001118224e-05,False
325,Ca5P8,False,False,0.47603219747543335,0.47603219747543335,-3.3676377597657847e-07,1.0013580322265625e-05,0.00570000000000026,False
326,Ca4N4W2,False,False,1.6204807758331299,1.6204807758331299,-0.2788863182067871,2.6702880859375e-05,1.9999999998354667e-05,False
327,Ca12I12Sb4,False,False,0.09650366008281708,0.09650366008281708,5.8491589349785045e-09,6.319954991340637e-06,4.0000000002482494e-05,False
328,As12Ca12Ga4,False,False,0.21058259904384613,0.21058259904384613,-4.872190828564271e-08,2.2366642951965332e-05,0.26827999999999896,False
329,Ca8N8Ti2,False,False,0.184653177857399,0.184653177857399,-2.9674265533685684e-07,1.3828277587890625e-05,2.0000000001019203e-05,False
330,AsAuCa2,False,True,1.661200076341629e-05,1.661200076341629e-05,-6.278501033782959,5.752233391831396e-07,0.03995999999999944,False
331,Ca4OSb2,False,False,0.24187587201595306,0.24187587201595306,-0.4381707012653351,1.2874603271484375e-05,0.022990000000000066,False
332,Li4Mg16O48V12,False,False,0.18109363317489624,0.18109363317489624,-9.2804020823678e-07,2.288818359375e-05,5.9999999999504894e-05,False
333,C2CrLiO6,False,False,0.07464141398668289,0.07464141398668289,-7.970566571202653e-07,2.0015984773635864e-05,3.000000000036307e-05,False
334,Li2Nd2O12Ti4,False,True,0.037286125123500824,0.037286125123500824,-2.2570414543151855,1.4543533325195312e-05,1.999999999746649e-05,False
335,F12Li2Ni2Rh2,False,False,0.10220389068126678,0.10220389068126678,-8.15513999441464e-07,1.4906749129295349e-05,1.9999999996800355e-05,False
336,C6H2Ca4Li2,False,False,0.3869488835334778,0.3869488835334778,-7.29744897398632e-07,1.1116266250610352e-05,2.000000000612623e-05,False
337,Ge8Li8O20,False,False,0.12157299369573593,0.12157299369573593,-7.082766728672141e-07,2.0131468772888184e-05,8.00000000000245e-05,False
338,CoLiS2,False,True,0.031475745141506195,0.031475745141506195,1.4410296955702506e-07,6.055925041437149e-06,1.0000000000000026e-05,True
339,Li4Lu4O8,False,True,0.009347744286060333,0.009347744286060333,-3.1534156619272835e-08,9.59634780883789e-06,3.999999999737547e-05,True
340,Li2Se4Y2,False,True,0.04119288921356201,0.04119288921356201,-1.8893145181664295e-07,2.1457672119140625e-06,0.0013499999999995183,True
341,AsLiZn,False,True,9.998911991715431e-07,9.998911991715431e-07,-2.3903763235466613e-07,4.76837158203125e-07,0.047719999999999985,True
342,AlLiSi,False,True,1.237058313563466e-06,1.237058313563466e-06,-4.819249852516805e-07,1.975262421183288e-06,0.03196999999999983,True
343,LiMgSb,False,True,3.402557922527194e-06,3.402557922527194e-06,-1.1847758329963654e-09,2.0882580429315567e-06,0.0,True
344,Li2O2Pd,False,False,0.14194220304489136,0.14194220304489136,-8.676182119415898e-07,3.993511199951172e-06,1.0000000000509601e-05,False
345,HfLi2N2,False,False,0.17174921929836273,0.17174921929836273,-1.123660240409663e-06,5.363855962059461e-06,2.0000000000131024e-05,False
346,Li15O18Re3,False,False,0.10157083719968796,0.10157083719968796,-3.3839910429378506e-07,2.3834407329559326e-05,3.0000000002416982e-05,False
347,I2Li2,False,True,0.0067892735823988914,0.0067892735823988914,-8.955909436281217e-08,4.76837158203125e-07,0.000560000000000116,True
348,HLi,False,True,3.6868732422590256e-07,3.6868732422590256e-07,-2.3851202968216967e-07,5.960464477539062e-07,0.0,True
349,Li8P8,False,False,0.1542159616947174,0.1542159616947174,-2.6381962925370317e-07,1.049041748046875e-05,0.0057200000000003914,False
350,As2LaLi3,False,False,0.3180399537086487,0.3180399537086487,-3.682605154153862e-07,5.7220458984375e-06,1.0000000000065512e-05,False
351,Li56N32V8,False,False,0.071121446788311,0.071121446788311,-1.4588749763788655e-07,2.5272369384765625e-05,0.00012000000000478295,False
352,BiLi3,False,True,1.2331351172178984e-05,1.2331351172178984e-05,-1.297830607427386e-07,4.9211084842681885e-06,0.03218000000000032,True
353,P12Pt8Sr2,False,False,0.15979161858558655,0.15979161858558655,-1.247303771378938e-07,3.466010093688965e-05,0.03466000000000058,False
354,As12Pt8Sr2,False,False,0.20909911394119263,0.20909911394119263,-9.946558243711934e-09,1.9010156393051147e-05,0.07649999999999402,False
355,Al12O24Sr6,False,False,0.05753614008426666,0.05753614008426666,-0.05930871516466141,1.1511147022247314e-05,6.000000001615824e-05,False
356,Li16N8Sr4,False,False,0.18107320368289948,0.18107320368289948,-1.7606767244160437e-07,7.83552968641743e-06,4.000000000425885e-05,False
357,N24Re8Sr8,False,False,0.36295145750045776,0.36295145750045776,-0.18037009239196777,1.811981201171875e-05,4.000000000137227e-05,False
358,H2Cl2O2Sr2,False,False,0.11692234873771667,0.11692234873771667,-2.8945819394721184e-06,1.1444091796875e-05,0.0009600000000000719,False
359,Cu12N12Sr12,False,False,0.169175386428833,0.169175386428833,-2.293526790708711e-07,9.42125916481018e-06,8.000000001029406e-05,False
360,N24Sr16V8,False,False,0.22185172140598297,0.22185172140598297,-9.630125532567035e-07,2.288818359375e-05,8.0000000024949e-05,False
361,N24Sr16Ta8,False,False,0.36744293570518494,0.36744293570518494,4.876186565638818e-08,1.52587890625e-05,4.000000002868376e-05,False
362,Ca4Ge4Sr4,False,True,0.04369167983531952,0.04369167983531952,4.041578094415854e-08,9.244152352039237e-06,0.2100799999999996,False
363,Ca4Sn4Sr4,False,False,0.08526762574911118,0.08526762574911118,3.600364006928203e-09,3.039836883544922e-06,0.2738000000000014,False
364,Bi4Li4Sr4,False,False,0.10435974597930908,0.10435974597930908,-4.215228344151001e-08,9.521085303276777e-06,1.7763568394002505e-15,False
365,Br12O2Sr8,False,False,0.16038256883621216,0.16038256883621216,-8.199703671607494e-08,1.7546117305755615e-05,2.000000000279556e-05,False
366,I12O2Sr8,False,False,0.28423553705215454,0.28423553705215454,1.570590768551483e-08,4.230067133903503e-06,3.999999999759751e-05,False
367,Mo12N48Sr36,False,False,0.4930347502231598,0.4930347502231598,-6.2404353684542e-08,2.6702880859375e-05,0.00011999999997014399,False
368,P12Sn4Sr10,False,False,0.17809920012950897,0.17809920012950897,-3.111655999532559e-08,2.6524066925048828e-05,0.09432000000000773,False
369,Ge8N16Sr16,False,False,0.22618018090724945,0.22618018090724945,-5.390364208324172e-07,1.1920928955078125e-05,7.999999999697138e-05,False
370,As8Sr6,False,False,0.2342934012413025,0.2342934012413025,-1.6339258479547425e-07,1.7881393432617188e-05,0.0031100000000000294,False
371,BrNSr2,False,False,0.09083756804466248,0.09083756804466248,-1.1238335417829148e-07,6.318092346191406e-06,0.003170000000000339,False
372,AuBiSr2,False,True,1.403126043442171e-05,1.403126043442171e-05,-0.1790841817855835,3.2131197258422617e-07,0.029639999999999445,False
373,Si4Sr8,False,False,0.06680063903331757,0.06680063903331757,-6.373523575575746e-08,5.9604644775390625e-06,0.11793999999999905,False
374,Na4O32V20,False,False,0.24763084948062897,0.24763084948062897,-8.026317033227315e-08,1.5497207641601562e-05,4.000000001136428e-05,False
375,H8Al2Na2,False,True,0.02756849303841591,0.02756849303841591,1.4233972223109959e-08,1.1205673217773438e-05,1.999999999946489e-05,True
376,Cl16Na4Sc4,False,False,0.0885060727596283,0.0885060727596283,-1.199051951061847e-07,8.58306884765625e-06,4.000000000137227e-05,False
377,CuMnNaSe2,False,False,0.07438565790653229,0.07438565790653229,-6.301048927070951e-08,7.400289177894592e-06,1e-05,False
378,Na2S4Sb2,False,False,0.17781822383403778,0.17781822383403778,-1.4781653590034693e-07,8.106231689453125e-06,1.0000000000065512e-05,False
379,BiNaTe2,False,True,0.0048406124114990234,0.0048406124114990234,4.466598202412797e-09,4.649162292480469e-06,9.999999999843467e-06,True
380,InNaS2,False,True,0.027136370539665222,0.027136370539665222,3.351933486328562e-08,5.245208740234375e-06,1.0000000000509601e-05,True
381,Al2Na2Te4,False,False,0.07007016986608505,0.07007016986608505,-6.451094947124147e-08,1.2159347534179688e-05,0.0009900000000002684,False
382,Na4O8Tm4,False,True,0.0028816238045692444,0.0028816238045692444,-1.0641495009622304e-06,1.1444091796875e-05,1.7763568394002505e-15,True
383,Ga2Na6Sb8Sr6,False,False,0.14731106162071228,0.14731106162071228,1.1862007376350903e-08,1.7642974853515625e-05,4.000000000470294e-05,False
384,Cl16Na8Pd4,False,False,0.0972122997045517,0.0972122997045517,-2.5365217481976288e-08,6.655696779489517e-06,3.9968028886505635e-15,False
385,Mo16N40Na24,False,False,0.35283759236335754,0.35283759236335754,-3.5960721334049595e-07,1.52587890625e-05,8.00000000005241e-05,False
386,Na2P2Sn2,False,False,0.07038921117782593,0.07038921117782593,-8.446156130048621e-08,1.8417835235595703e-05,0.018060000000000187,False
387,AsCaNa,False,True,5.4435222409665585e-06,5.4435222409665585e-06,-2.3853172592680494e-07,1.3818033039569855e-05,0.007069999999999688,True
388,N38Na30W14,False,False,0.6274846196174622,0.6274846196174622,-1.4120631217956543,5.340576171875e-05,5.000000000077165e-05,False
389,Cr14N38Na30,False,False,0.33656617999076843,0.33656617999076843,-0.3604501783847809,2.9087066650390625e-05,4.000000000337067e-05,False
390,Na2O2Pt,False,True,0.01127372682094574,0.01127372682094574,6.628212645409803e-09,2.950429916381836e-06,1.0000000000065512e-05,True
391,Na4S4Zn2,False,False,0.1329142153263092,0.1329142153263092,-6.046502676326782e-08,1.2516975402832031e-06,0.003809999999999203,False
392,IrNa4O4,False,False,0.24647995829582214,0.24647995829582214,-7.134282782317314e-07,1.430511474609375e-05,0.0013500000000004064,False
393,As2Au2Na4,False,False,0.09246529638767242,0.09246529638767242,-3.011998330748611e-07,2.6226043701171875e-06,0.22068,False
394,Na16O12Sn4,False,False,0.18078312277793884,0.18078312277793884,-1.9919990990047154e-08,1.4781951904296875e-05,4.0000000002482494e-05,False
395,N6Na8Re2,False,False,0.13677722215652466,0.13677722215652466,-2.168735591112636e-07,9.5367431640625e-06,1.999999999990898e-05,False
396,As2Cu2Na4,False,True,0.041084736585617065,0.041084736585617065,-2.1139670991487947e-07,2.1457672119140625e-06,0.08940000000000037,False
397,Na2SbTl,False,True,1.693823105597403e-05,1.693823105597403e-05,-7.518820285797119,8.097849786281586e-07,0.007049999999999557,False
398,Na12P8W2,False,False,0.8186984658241272,0.8186984658241272,5.297411931337592e-08,1.621246337890625e-05,2.000000000235147e-05,False
399,As8Na16Ti2,False,False,0.08264748752117157,0.08264748752117157,-9.696379699164481e-09,1.4007091522216797e-05,2.000000000235147e-05,False
400,Au4Ba2P8,False,False,0.20787131786346436,0.20787131786346436,-0.03949502110481262,1.594400964677334e-05,2.000000000096369e-05,False
401,B8Ba4S16,False,False,0.11018532514572144,0.11018532514572144,-1.2858131981374754e-07,3.401562571525574e-05,3.9999999999207336e-05,False
402,Ba8F16O12W4,False,False,0.6084405183792114,0.6084405183792114,-1.3435575283438084e-06,2.2649765014648438e-05,4.0000000001150227e-05,False
